Address,Neighborhood,Ward,Description,ZipCode,Usage,Lot Square Feet,ParcelId
2523 PRAIRIE AV,JeffVanderLou,4,,63113,Vacant Lot,3266,36310002600
4231 W ALDINE AV,The Ville,4,,63113,Vacant Lot,3267.726934,36830003600
4545 ST FERDINAND AV,The Greater Ville,4,,63113,Vacant Lot,3269.044989,37170004700
4543 ST FERDINAND AV,The Greater Ville,4,,63113,Vacant Lot,3269.044989,37170004600
4535 ST FERDINAND AV,The Greater Ville,4,,63113,Vacant Lot,3269.075466,37170004300
4562 COTTAGE AV,The Greater Ville,4,,63113,Vacant Lot,3269.6003025,37170001100
4558 COTTAGE AV,The Greater Ville,4,,63113,Vacant Lot,3269.7459445,37170001300
4554 COTTAGE AV,The Greater Ville,4,,63113,Vacant Lot,3269.777099,37170001510
4585 ST FERDINAND AV,The Greater Ville,4,,63113,Vacant Lot,3270.012355,37170006100
4544 COTTAGE AV,The Greater Ville,4,,63113,Vacant Lot,3271.1271295,37170002000
4536 COTTAGE AV,The Greater Ville,4,,63113,Vacant Lot,3271.383367,37170002300
4580 N MARKET PL,The Greater Ville,4,,63113,Vacant Lot,3271.4925765,37190000500
4568 COTTAGE AV,The Greater Ville,4,,63113,Vacant Lot,3271.547764,37170001000
4560 COTTAGE AV,The Greater Ville,4,,63113,Vacant Lot,3271.579016,37170001200
4552 COTTAGE AV,The Greater Ville,4,,63113,Vacant Lot,3271.98496,37170001550
4036 ST FERDINAND AV,The Greater Ville,4,,63113,Vacant Lot,3272.862874,36540001000
1521 ANNIE MALONE DR,The Ville,4,,63113,Vacant Lot,3273.63,36820002400
4606 MAFFITT AV,The Greater Ville,4,,63113,Vacant Lot,3276.6406,37130001300
4427 ALDINE AV,The Ville,4,,63113,Vacant Lot,3277.071738,37010003200
4238 W GARFIELD AV,The Ville,4,,63113,Vacant Lot,3283.2202265,36840001200
4340 ST FERDINAND AV,The Ville,4,,63113,Vacant Lot,3283.671611,36950001200
4041 MAFFITT AV,The Greater Ville,4,,63113,Vacant Lot,3283.707448,36500003200
4822 NORTHLAND AV,Kingsway East,4,,63113,Vacant Lot,3284,44770200600
2407 PRAIRIE AV,JeffVanderLou,4,,63113,Vacant Lot,3286.6549125,36320002700
1523 ANNIE MALONE DR,The Ville,4,,63113,Vacant Lot,3287.34,36820002300
4409 COTE BRILLIANTE AV,The Ville,4,,63113,Vacant Lot,3287.71146,37020002300
4359 N MARKET PL,The Ville,4,,63113,Vacant Lot,3287.8413925,36950003400
4587 GARFIELD AV,The Greater Ville,4,,63113,Vacant Lot,3290.6508305,37190004200
3816 COTTAGE AV,JeffVanderLou,4,,63113,Vacant Lot,3293.029793,36310002300
1701 BILLUPS AV,The Ville,4,,63113,Vacant Lot,3294.1747635,36980002700
4547 KENNERLY AV,The Greater Ville,4,,63113,Vacant Lot,3294.483225,37150004300
1811 N TAYLOR AV,The Greater Ville,4,,63113,Vacant Lot,3294.730206,37200003200
3942 N MARKET PL,The Greater Ville,4,,63113,Vacant Lot,3295.185182,36400001100
1804 N SARAH ST,The Greater Ville,4,,63113,Vacant Lot,3296.9915165,36560003300
1719 BILLUPS AV,The Ville,4,,63113,Vacant Lot,3299.462469,36980002100
4556 GARFIELD AV,The Greater Ville,4,,63113,Vacant Lot,3299.631986,37200001200
4256 W COTE BRILLIANTE AV,The Ville,4,,63113,Vacant Lot,3300,36830000500
4234 COTE BRILLIANTE AV,The Ville,4,,63113,Vacant Lot,3300,36800000100
2500 N SARAH ST,The Greater Ville,4,,63113,Vacant Lot,3300.0563085,36530003900
4650 VERNON AV,Lewis Place,4,,63113,Vacant Lot,3300.229119,37720001800
4808 NORTHLAND AV,Kingsway East,4,,63113,Vacant Lot,3300.3363585,44770201100
4446 NORTH MARKET ST,The Ville,4,,63113,Vacant Lot,3301.387445,37030000300
4042 ST FERDINAND AV,The Greater Ville,4,,63113,Vacant Lot,3303.327432,36540000700
1517 ANNIE MALONE DR,The Ville,4,,63113,Vacant Lot,3304.16,36820002600
4416 COTTAGE AV,The Ville,4,,63113,Vacant Lot,3304.315974,37050001500
1912 N SARAH ST,The Greater Ville,4,,63113,Vacant Lot,3306.595083,36550003900
4339 ST FERDINAND AV,The Ville,4,,63113,Vacant Lot,3307.327503,36940003500
4223 W ALDINE AV,The Ville,4,,63113,Vacant Lot,3308.298189,36830003300
3940 ALDINE AV,The Greater Ville,4,,63113,Vacant Lot,3308.7510645,36371801000
4129 EVANS AV,Vandeventer,4,,63113,Vacant Lot,3311.1388435,37310001900
4727 VERNON AV,Lewis Place,4,,63113,Vacant Lot,3315.3595545,37730004700
4041 N MARKET PL,The Greater Ville,4,,63113,Vacant Lot,3316.2684005,36540003700
1721 N WHITTIER ST,The Ville,4,,63113,Vacant Lot,3318.531561,36800001400
4308 GARFIELD AV,The Ville,4,,63113,Vacant Lot,3318.588581,36970002200
3013 VINE GROVE AV,The Greater Ville,4,,63115,Vacant Lot,3319.751445,36190006300
4043 N MARKET PL,The Greater Ville,4,,63113,Vacant Lot,3321.398382,36540003800
3024 NEW ASHLAND PL,The Greater Ville,4,,63115,Vacant Lot,3321.7233625,44670400300
2516 N VANDEVENTER AV,JeffVanderLou,4,,63113,Vacant Lot,3322.9763595,36310000600
4256 W ST FERDINAND AV,The Ville,4,,63113,Vacant Lot,3324.467891,36860001000
4729 NORTHLAND AV,Kingsway East,4,,63113,Vacant Lot,3325,44780004700
1311 N TAYLOR AV,Lewis Place,4,,63113,Vacant Lot,3325.986714,37740304000
1315 N TAYLOR AV,Lewis Place,4,,63113,Vacant Lot,3326.0278545,37740303900
1911 N NEWSTEAD AV,The Ville,4,,63113,Vacant Lot,3326.0451115,37030002000
1325 N TAYLOR AV,Lewis Place,4,,63113,Vacant Lot,3326.153088,37740303600
4355 W MAFFITT AV,The Ville,4,,63113,Vacant Lot,3326.4313805,36910003800
3859 ST FERDINAND AV,JeffVanderLou,4,,63113,Vacant Lot,3337.015177,36310004400
3032 CLARENCE AV,The Greater Ville,4,,63115,Vacant Lot,3346.3025405,44650000500
4237 W ALDINE AV,The Ville,4,,63113,Vacant Lot,3349.2441675,36830003800
1725 N GRAND BLVD,JeffVanderLou,4,,63106,Vacant Lot,3350.8285035,18800001700
4351 W MAFFITT AV,The Ville,4,,63113,Vacant Lot,3352.780368,36910003600
4034 ST FERDINAND AV,The Greater Ville,4,,63113,Vacant Lot,3354.163695,36540001100
4643 MAFFITT AV,The Greater Ville,4,,63113,Vacant Lot,3354.2743455,37120001900
4713 NEWBERRY TERR,Lewis Place,4,,63113,Vacant Lot,3355.6371055,37720005900
3121 NEW ASHLAND PL,The Greater Ville,4,,63115,Vacant Lot,3360,44660002600
2608 N TAYLOR AV,The Ville,4,,63113,Vacant Lot,3365.366992,37060004200
2621 N SARAH ST,The Ville,4,,63113,Vacant Lot,3366.5140045,36660003400
2619 N SARAH ST,The Ville,4,,63113,Vacant Lot,3366.678462,36660003500
2609 N SARAH ST,The Ville,4,,63113,Vacant Lot,3366.861247,36660003900
2525 N SARAH ST,The Ville,4,,63113,Vacant Lot,3367.2861685,36660004400
2522 BELLE GLADE AV,The Ville,4,,63113,Vacant Lot,3367.34,36660001000
2510 BELLE GLADE AV,The Ville,4,,63113,Vacant Lot,3367.72,36660000400
2517 BELLE GLADE AV,The Ville,4,,63113,Vacant Lot,3367.87,36650003500
4438 ALDINE AV,The Ville,4,,63113,Vacant Lot,3367.889908,37000000500
2519 BELLE GLADE AV,The Ville,4,,63113,Vacant Lot,3367.92,36650003450
2515 BELLE GLADE AV,The Ville,4,,63113,Vacant Lot,3367.94,36650003600
2508 BELLE GLADE AV,The Ville,4,,63113,Vacant Lot,3368,36660000300
2523 BELLE GLADE AV,The Ville,4,,63113,Vacant Lot,3368,36650003350
4134 ALDINE AV,The Ville,4,,63113,Vacant Lot,3368.1877885,36600000800
1817 N SARAH ST,The Ville,4,,63113,Vacant Lot,3370.8611035,36620002200
4007 COTE BRILLIANTE AV,The Greater Ville,4,,63113,Vacant Lot,3371.200227,36560001800
4666 PAGE BLVD,Lewis Place,4,,63113,Vacant Lot,3377.864175,37730001409
4308 LABADIE AV,The Greater Ville,4,,63115,Vacant Lot,3378,44680601700
2611 N TAYLOR AV,The Greater Ville,4,,63113,Vacant Lot,3387,37160003100
4443 N MARKET PL,The Ville,4,,63113,Vacant Lot,3388.45213,37040003600
4220 GARFIELD AV,The Ville,4,,63113,Vacant Lot,3390.513895,36840001800
4533 KENNERLY AV,The Greater Ville,4,,63113,Vacant Lot,3395.2969125,37150003800
3102 NEW ASHLAND PL,The Greater Ville,4,,63115,Vacant Lot,3398.4311075,44670401400
3948 ALDINE AV,The Greater Ville,4,,63113,Vacant Lot,3399.320843,36371800800
4210 COTE BRILLIANTE AV,The Ville,4,,63113,Vacant Lot,3400.4108685,36800001100
4309 GARFIELD AV,The Ville,4,,63113,Vacant Lot,3401.084272,36960002300
4434 COTE BRILLIANTE AV,The Ville,4,,63113,Vacant Lot,3408.7976455,37010001100
4335 W MAFFITT AV,The Ville,4,,63113,Vacant Lot,3409.710384,36910003100
4229 W ALDINE AV,The Ville,4,,63113,Vacant Lot,3416.623386,36830003500
1711 ANNIE MALONE DR,The Ville,4,,63113,Vacant Lot,3417.05,36830002600
4218 ST LOUIS AV,The Ville,4,,63115,Vacant Lot,3418.312725,36730002000
4357 LABADIE AV,The Greater Ville,4,,63115,Vacant Lot,3421.360358,36190006700
4415 KENNERLY AV,The Ville,4,,63113,Vacant Lot,3421.6614875,37070002300
2817 MARCUS AV,Kingsway East,4,,63115,Vacant Lot,3422.1211485,50140003500
4227 W ALDINE AV,The Ville,4,,63113,Vacant Lot,3422.98,36830003400
4413 DR MARTIN LUTHER KING DR,The Ville,4,Fenced,63113,Vacant Lot,3425.471348,37000002400
4443 MAFFITT AV,The Ville,4,,63113,Vacant Lot,3426.402909,37080002100
2615 N TAYLOR AV,The Greater Ville,4,,63113,Vacant Lot,3430.630043,37160002910
4423 ALDINE AV,The Ville,4,,63113,Vacant Lot,3431.3602045,37010003100
4310 N MARKET PL,The Ville,4,,63113,Vacant Lot,3431.960273,36960001800
3117 N NEWSTEAD AV,The Greater Ville,4,,63115,Vacant Lot,3432,36180002300
4728 MAFFITT AV,Kingsway East,4,,63113,Vacant Lot,3433.4001355,44780003100
4286 W GARFIELD AV,The Ville,4,,63113,Vacant Lot,3434.675413,36840000100
2613 N TAYLOR AV,The Greater Ville,4,,63113,Vacant Lot,3437,37160002950
3111 N NEWSTEAD AV,The Greater Ville,4,,63115,Vacant Lot,3437.917083,36180002500
1517 BILLUPS AV,The Ville,4,,63113,Vacant Lot,3443.52095,36991800500
4356 GARFIELD AV,The Ville,4,,63113,Vacant Lot,3445.7629425,36970000400
2924 N NEWSTEAD AV,The Greater Ville,4,,63115,Vacant Lot,3447.375266,44680608600
4221 W ALDINE AV,The Ville,4,,63113,Vacant Lot,3447.481397,36830003200
4572 KENNERLY AV,The Greater Ville,4,,63113,Vacant Lot,3450,37160000500
3954 PALM ST,The Greater Ville,4,,63107,Vacant Lot,3450.184245,51900000600
4518 ST LOUIS AV,The Greater Ville,4,,63115,Vacant Lot,3452.458907,37140002909
1714 WHITTIER ST,The Ville,4,,63113,Vacant Lot,3453.8540975,36610000600
4335 ALDINE AV,The Ville,4,,63113,Vacant Lot,3458.417774,36980003600
4462 ELMBANK AV,The Greater Ville,4,,63115,Vacant Lot,3460.572112,36180000300
4306 LABADIE AV,The Greater Ville,4,,63115,Vacant Lot,3460.785471,44680601800
4539 COTTAGE AV,The Greater Ville,4,,63113,Vacant Lot,3461.25393,37160004900
4432 COTE BRILLIANTE AV,The Ville,4,,63113,Vacant Lot,3465.094744,37010001200
1314 N TAYLOR AV,Lewis Place,4,,63113,Vacant Lot,3467.8343125,37250005100
4013 N MARKET PL,The Greater Ville,4,,63113,Vacant Lot,3468.6268395,36540002800
4407 N MARKET PL,The Ville,4,,63113,Vacant Lot,3471.587968,37040002200
4262 W NORTH MARKET ST,The Ville,4,,63113,Vacant Lot,3472.439375,36850000800
2909 MARCUS AV,Kingsway East,4,,63115,Vacant Lot,3473.471947,44790003150
4616 VERNON AV,Lewis Place,4,,63113,Vacant Lot,3473.9504865,37720002900
4232 W NORTH MARKET ST,The Ville,4,,63113,Vacant Lot,3476.036397,36850001800
4264 W NORTH MARKET ST,The Ville,4,,63113,Vacant Lot,3477.3738375,36850000700
4433 ALDINE AV,The Ville,4,,63113,Vacant Lot,3481.3984815,37010003400
3135 E FAIR AV,The Greater Ville,4,,63115,Vacant Lot,3483.876082,36230003100
4359 LABADIE AV,The Greater Ville,4,,63115,Vacant Lot,3488.294823,36190006800
4818 LABADIE AV,Kingsway East,4,,63115,Vacant Lot,3498.8053635,44790000400
4005 ALDINE AV,The Greater Ville,4,,63113,Vacant Lot,3499.6733075,36570002100
4529 EVANS AV,Lewis Place,4,,63113,Vacant Lot,3500,37760001900
4560 LABADIE AV,The Greater Ville,4,,63115,Vacant Lot,3503.633755,37110201300
4533 COTTAGE AV,The Greater Ville,4,,63113,Vacant Lot,3510.520886,37160004700
1721 BILLUPS AV,The Ville,4,,63113,Vacant Lot,3511.914125,36980002000
4442 KENNERLY AV,The Ville,4,,63113,Vacant Lot,3515.4700465,37060000400
4868 ST LOUIS AV,Kingsway East,4,,63115,Vacant Lot,3517.033368,44840600200
4864 ST LOUIS AV,Kingsway East,4,,63115,Vacant Lot,3517.1228655,44840600300
4349 COTE BRILLIANTE AV,The Ville,4,,63113,Vacant Lot,3519.173737,36970004200
4554 GARFIELD AV,The Greater Ville,4,,63113,Vacant Lot,3520.274231,37200001300
4316 GARFIELD AV,The Ville,4,,63113,Vacant Lot,3523.0025075,36970001800
4342 GARFIELD AV,The Ville,4,,63113,Vacant Lot,3526.747738,36970000800
4411 GARFIELD AV,The Ville,4,,63113,Vacant Lot,3528.154748,37030002400
4358 GARFIELD AV,The Ville,4,,63113,Vacant Lot,3528.612299,36970000300
4419 ALDINE AV,The Ville,4,,63113,Vacant Lot,3529.1273435,37010002900
4547 COTTAGE AV,The Greater Ville,4,,63113,Vacant Lot,3530.5584075,37160005200
2712 MARCUS AV,The Greater Ville,4,,63113,Vacant Lot,3530.5999365,37130003500
4428 COTE BRILLIANTE AV,The Ville,4,,63113,Vacant Lot,3530.9053415,37010001300
4532 KENNERLY AV,The Greater Ville,4,,63113,Vacant Lot,3536.5264065,37160001909
4280 ST LOUIS AV,The Ville,4,,63115,Vacant Lot,3549.655681,36730000100
4312 GARFIELD AV,The Ville,4,,63113,Vacant Lot,3551.7327225,36970002000
4442 MAFFITT AV,The Ville,4,,63113,Vacant Lot,3558.957348,37070000500
4265 W COTE BRILLIANTE AV,The Ville,4,,63113,Vacant Lot,3561.7580145,36840004200
1816 BELLE GLADE AV,The Ville,4,,63113,Vacant Lot,3562.39,36620001650
4577 GARFIELD AV,The Greater Ville,4,,63113,Vacant Lot,3563.2821375,37190003700
4536 COTE BRILLIANTE AV,The Greater Ville,4,,63113,Vacant Lot,3566.5565625,37210001800
4651 COTTAGE AV,The Greater Ville,4,,63113,Vacant Lot,3569.576151,44700002800
4531 KENNERLY AV,The Greater Ville,4,,63113,Vacant Lot,3569.850162,37150003700
3615 ALDINE AV,JeffVanderLou,4,,63113,Vacant Lot,3572.3731365,18800002500
3045 NEW ASHLAND PL,The Greater Ville,4,,63115,Vacant Lot,3580.7697755,44660003700
4221 W ASHLAND AV,The Greater Ville,4,,63115,Vacant Lot,3582.169734,44401002500
4244 W LABADIE AV,The Greater Ville,4,,63115,Vacant Lot,3583.4282865,44680602400
4310 GARFIELD AV,The Ville,4,,63113,Vacant Lot,3584.252038,36970002100
1812 N TAYLOR AV,The Ville,4,,63113,Vacant Lot,3585,37020004200
4228 COTE BRILLIANTE AV,The Ville,4,,63113,Vacant Lot,3585.886167,36800000400
4214 LEXINGTON AV,The Greater Ville,4,,63115,Vacant Lot,3586.7763265,44400901600
4438 ST FERDINAND AV,The Ville,4,,63113,Vacant Lot,3586.835997,37040000700
4425 LABADIE AV,The Greater Ville,4,,63115,Vacant Lot,3588.234379,44690503300
2708 MARCUS AV,The Greater Ville,4,,63113,Vacant Lot,3589.5948725,37130003400
4589 GARFIELD AV,The Greater Ville,4,,63113,Vacant Lot,3593.107557,37190004300
4320 ASHLAND AV,The Greater Ville,4,,63115,Vacant Lot,3594.0013205,36200002800
4620 VERNON AV,Lewis Place,4,,63113,Vacant Lot,3596.4820875,37720002700
4244 EVANS AV,Vandeventer,4,,63113,Vacant Lot,3596.6864075,37290002800
3507 N TAYLOR AV,The Greater Ville,4,,63115,Vacant Lot,3600,44480602600
1421 N NEWSTEAD AV,Lewis Place,4,,63113,Vacant Lot,3602.3229675,37240002000
4353 MAFFITT AV,The Ville,4,,63113,Vacant Lot,3605.2965775,36910003700
4416 ST FERDINAND AV,The Ville,4,,63113,Vacant Lot,3605.8249275,37040001300
4509 COTE BRILLIANTE AV,The Greater Ville,4,,63113,Vacant Lot,3608.33329,37200003500
4426 KENNERLY AV,The Ville,4,,63113,Vacant Lot,3610.0155855,37060001100
2520 N TAYLOR AV,The Ville,4,,63113,Vacant Lot,3612.28741,37050004307
3642 GARFIELD AV,JeffVanderLou,4,,63113,Vacant Lot,3615.1893,18790000300
4622 VERNON AV,Lewis Place,4,,63113,Vacant Lot,3616.93294,37720002600
4020 LABADIE AV,The Greater Ville,4,,63107,Vacant Lot,3621.144973,36490001300
4308 EVANS AV,Vandeventer,4,,63113,Vacant Lot,3621.5740515,37260002300
1719 N SARAH ST,The Ville,4,,63113,Vacant Lot,3621.782919,36620003100
4224 W MAFFITT AV,The Ville,4,,63113,Vacant Lot,3624.927278,36890000900
4537 KENNERLY AV,The Greater Ville,4,,63113,Vacant Lot,3625,37150003900
4208 W MAFFITT AV,The Ville,4,,63113,Vacant Lot,3625.042798,36890001400
3814 LINCOLN AV,JeffVanderLou,4,,63113,Vacant Lot,3626.652485,36300001600
4328 N MARKET PL,The Ville,4,,63113,Vacant Lot,3628.855194,36960001300
2808 MARCUS AV,The Greater Ville,4,,63115,Vacant Lot,3634.0091445,37120002600
4332 W LABADIE AV,The Greater Ville,4,,63115,Vacant Lot,3635.128008,44680600800
4543 KENNERLY AV,The Greater Ville,4,,63113,Vacant Lot,3635.46351,37150004100
2806 MARCUS AV,The Greater Ville,4,,63115,Vacant Lot,3637.878498,37120002500
4551 COTE BRILLIANTE AV,The Greater Ville,4,,63113,Vacant Lot,3638.507659,37200004600
4351 W ST LOUIS AV,The Greater Ville,4,,63115,Vacant Lot,3641.168559,44680606900
4242 W LABADIE AV,The Greater Ville,4,,63115,Vacant Lot,3641.31245,44680602500
4639 COTTAGE AV,The Greater Ville,4,,63113,Vacant Lot,3643.6612535,44700002500
2612 N TAYLOR AV,The Ville,4,,63113,Vacant Lot,3645.788615,37060004400
4574 GARFIELD AV,The Greater Ville,4,,63113,Vacant Lot,3650.892916,37200000800
4300 W LABADIE AV,The Greater Ville,4,,63115,Vacant Lot,3652.47327,44680602000
4435 KENNERLY AV,The Ville,4,,63113,Vacant Lot,3652.558789,37070002700
4324 W LABADIE AV,The Greater Ville,4,,63115,Vacant Lot,3652.5730975,44680601100
4431 ST FERDINAND AV,The Ville,4,,63113,Vacant Lot,3659.113782,37050003000
3052 MARCUS AV,The Greater Ville,4,,63115,Vacant Lot,3661.794794,44610000700
2410 N TAYLOR AV,The Ville,4,,63113,Vacant Lot,3670,37040004400
1709 BILLUPS AV,The Ville,4,,63113,Vacant Lot,3674.446002,36980002400
4357 W ST LOUIS AV,The Greater Ville,4,,63115,Vacant Lot,3679.7203605,44680607200
1929 MARCUS AV,Kingsway East,4,,63113,Vacant Lot,3681.260246,37810002900
4258 W COTE BRILLIANTE AV,The Ville,4,,63113,Vacant Lot,3687.574602,36830000400
3525 N NEWSTEAD AV,The Greater Ville,4,,63115,Vacant Lot,3692.973904,44470301200
4550 ALDINE AV,The Greater Ville,4,,63113,Vacant Lot,3697.400839,37230001300
4230 COTE BRILLIANTE AV,The Ville,4,,63113,Vacant Lot,3702.8626005,36800000300
1717 BILLUPS AV,The Ville,4,,63113,Vacant Lot,3707.6872285,36980002200
4711 VERNON AV,Lewis Place,4,,63113,Vacant Lot,3707.846571,37730004000
4352 LABADIE AV,The Greater Ville,4,,63115,Vacant Lot,3713.8633785,44680600300
4651 EVANS AV,Lewis Place,4,,63113,Vacant Lot,3719.428777,37750402000
4353 W ST LOUIS AV,The Greater Ville,4,,63115,Vacant Lot,3719.6633065,44680607000
3012 BISHOP P L SCOTT AV,The Greater Ville,4,,63107,Vacant Lot,3724.4609625,36470004050
4420 ELMBANK AV,The Greater Ville,4,,63115,Vacant Lot,3728.7559675,36180001800
4322 W LABADIE AV,The Greater Ville,4,,63115,Vacant Lot,3728.8433625,44680601200
4210 W EVANS AV,Vandeventer,4,,63113,Vacant Lot,3731.666868,37290002200
3133 LAMBDIN AV,The Greater Ville,4,,63115,Vacant Lot,3734.430499,36210002700
4307 GARFIELD AV,The Ville,4,,63113,Vacant Lot,3741.690357,36960002200
1310 N TAYLOR AV,Lewis Place,4,,63113,Vacant Lot,3745.8135995,37250005000
3101 N NEWSTEAD AV,The Greater Ville,4,,63115,Vacant Lot,3746.435955,36180002600
4449 N MARKET PL,The Ville,4,,63113,Vacant Lot,3746.648404,37040003800
1308 N TAYLOR AV,Lewis Place,4,,63113,Vacant Lot,3747.117118,37250004900
4530 ST LOUIS AV,The Greater Ville,4,,63115,Vacant Lot,3749.799904,37140002500
1816 N TAYLOR AV,The Ville,4,,63113,Vacant Lot,3750,37020004400
4525 COTTAGE AV,The Greater Ville,4,,63113,Vacant Lot,3754.6619785,37160004400
4830 LABADIE AV,Kingsway East,4,,63115,Vacant Lot,3757.022413,44840501000
4267 ST LOUIS AV,The Greater Ville,4,,63115,Vacant Lot,3758.7047425,36720004600
2928 N NEWSTEAD AV,The Greater Ville,4,,63115,Vacant Lot,3759.610673,44680608800
4360 COTE BRILLIANTE AV,The Ville,4,,63113,Vacant Lot,3759.8540295,36980000300
4429 ALDINE AV,The Ville,4,,63113,Vacant Lot,3765.964334,37010003300
4019 N MARKET PL,The Greater Ville,4,,63113,Vacant Lot,3767.251589,36540003000
4539 KENNERLY AV,The Greater Ville,4,,63113,Vacant Lot,3769.4985875,37150004000
4357 W MAFFITT AV,The Ville,4,,63113,Vacant Lot,3769.8706355,36910003900
4246 W LABADIE AV,The Greater Ville,4,,63115,Vacant Lot,3771.239238,44680602300
4240 W EVANS AV,Vandeventer,4,,63113,Vacant Lot,3782.437335,37290001100
4319 GARFIELD AV,The Ville,4,,63113,Vacant Lot,3785.559584,36960002700
3137 LAMBDIN AV,The Greater Ville,4,,63115,Vacant Lot,3785.949571,36210002600
4586 GARFIELD AV,The Greater Ville,4,,63113,Vacant Lot,3790.411674,37200000300
4731 VERNON AV,Lewis Place,4,,63113,Vacant Lot,3791.693415,37730004750
4541 COTTAGE AV,The Greater Ville,4,,63113,Vacant Lot,3796.4843095,37160005000
3020 CLARENCE AV,The Greater Ville,4,,63115,Vacant Lot,3797.1482825,44650000100
4068 KENNERLY AV,The Greater Ville,4,,63113,Vacant Lot,3798.444666,36510200100
4271 MAFFITT AV,The Ville,4,,63113,Vacant Lot,3802,36730004800
3944 GARFIELD AV,The Greater Ville,4,,63113,Vacant Lot,3806.1672175,36390000400
4517 COTTAGE AV,The Greater Ville,4,,63113,Vacant Lot,3807.4450785,37160004000
1820 N TAYLOR AV,The Ville,4,,63113,Vacant Lot,3808.1866185,37020004500
1903 CORA AV,The Greater Ville,4,,63113,Vacant Lot,3809.1075775,56380004000
2519 CORA AV,The Greater Ville,4,,63113,Vacant Lot,3810.1627035,44710001600
4207 MAFFITT AV,The Ville,4,,63113,Vacant Lot,3812,36730002600
4539 GARFIELD AV,The Greater Ville,4,,63113,Vacant Lot,3813.553805,37190002600
4430 GARFIELD AV,The Ville,4,,63113,Vacant Lot,3818.299212,37020000900
1826 ANNIE MALONE DR,The Ville,4,,63113,Vacant Lot,3818.78,36790003300
4559 KENNERLY AV,The Greater Ville,4,,63113,Vacant Lot,3819.004288,37150004500
4655 COTTAGE AV,The Greater Ville,4,,63113,Vacant Lot,3821.599355,44700003000
4536 EVANS AV,Lewis Place,4,,63113,Vacant Lot,3824.946524,37740302300
4519 PAGE BLVD,Lewis Place,4,,63113,Vacant Lot,3824.968353,37740304500
4542 EVANS AV,Lewis Place,4,,63113,Vacant Lot,3824.968353,37740302100
4554 EVANS AV,Lewis Place,4,,63113,Vacant Lot,3824.968353,37740301700
4540 EVANS AV,Lewis Place,4,,63113,Vacant Lot,3824.994484,37740302200
4552 EVANS AV,Lewis Place,4,,63113,Vacant Lot,3824.994484,37740301800
4018 EVANS AV,Vandeventer,4,,63113,Vacant Lot,3825,37330001800
4022 EVANS AV,Vandeventer,4,,63113,Vacant Lot,3825.054999,37330001700
3934 EVANS AV,Vandeventer,4,,63113,Vacant Lot,3825.103173,37330003600
4055 PAGE BLVD,Vandeventer,4,,63113,Vacant Lot,3825.115349,37330008900
3948 EVANS AV,Vandeventer,4,,63113,Vacant Lot,3825.1760765,37330003100
4589 MAFFITT AV,The Greater Ville,4,,63113,Vacant Lot,3827.4571135,37140005300
4409 GARFIELD AV,The Ville,4,,63113,Vacant Lot,3828.941402,37030002300
4582 COTE BRILLIANTE AV,The Greater Ville,4,,63113,Vacant Lot,3834,37210000400
2810 MARCUS AV,The Greater Ville,4,,63115,Vacant Lot,3837.6844255,37120002700
4349 W MAFFITT AV,The Ville,4,,63113,Vacant Lot,3838.046042,36910003500
4417 GARFIELD AV,The Ville,4,,63113,Vacant Lot,3840.977904,37030002700
4314 GARFIELD AV,The Ville,4,,63113,Vacant Lot,3844.1699985,36970001900
2926 N NEWSTEAD AV,The Greater Ville,4,,63115,Vacant Lot,3847.755703,44680608700
4646 NORTH MARKET ST,The Greater Ville,4,,63113,Vacant Lot,3849.687478,44730000200
4245 W ASHLAND AV,The Greater Ville,4,,63115,Vacant Lot,3853.3342105,44401003400
3915 PALM ST,The Greater Ville,4,,63107,Vacant Lot,3856.5491445,51910002300
4627 COTTAGE AV,The Greater Ville,4,,63113,Vacant Lot,3859.7587095,44700002100
4746 VERNON AV,Lewis Place,4,,63113,Vacant Lot,3862.9991135,37720000100
3001 VINE GROVE AV,The Greater Ville,4,,63115,Vacant Lot,3865.9745725,36190006600
4453 NORTH MARKET ST,The Ville,4,,63113,Vacant Lot,3866.429101,37040004000
