Address,Neighborhood,Ward,Description,ZipCode,Usage,Lot Square Feet,ParcelId
1926 DESTREHAN ST,Hyde Park,3,1 Story Brick Residence,63107,Residential,3255,11720500200
1410 FERRY ST,Hyde Park,3,2 Story Brick Two Family Flat,63107,Residential,3257.263959,24390501700
3909 KOSSUTH AV,Fairground Neighborhood,3,2 Story Brick Residence,63107,Residential,3262,35880402100
4320 19TH ST,College Hill,3,1 Story Brick Residence,63107,Residential,3263.646913,24430000800
3320 N FLORISSANT AV,Hyde Park,3,2 Story Brick Four Family Flat,63107,Residential,3285.729709,11590001500
4426 19TH ST,College Hill,3,2 Story Brick Residence,63107,Residential,3310.875916,24430002700
4337 COLLEGE AV,Fairground Neighborhood,3,2 Story Brick Two Family Flat,63107,Residential,3311.033865,33970002900
4307 COLLEGE AV,Fairground Neighborhood,3,2 Story Brick Four Family Flat,63107,Residential,3312.89345,33970003800
4249 19TH ST,Hyde Park,3,2 Story Brick Residence,63107,Residential,3314.618054,24370501300
2111 BRANCH ST,Hyde Park,3,1 Story Brick Residence,63107,Residential,3317.847862,11600001200
1103 MONTGOMERY ST,Old North St. Louis,3,2 Story Brick Two Family Flat,63106,Residential,3320.286542,3590001100
1511 OBEAR AV,College Hill,3,2 Story Brick Residence,63107,Residential,3325.450938,24740002100
2909 BARRETT ST,Fairground Neighborhood,3,2 Story Brick Two Family Flat,63107,Residential,3328.8758775,23950001700
4336 19TH ST,College Hill,3,1 Story Frame Residence,63107,Residential,3338.620081,24430001400
4248 N 21ST ST,Hyde Park,3,1 Story Brick Resdience,63107,Residential,3352.17,24360000900
4322 N 20TH ST,College Hill,3,3 Story Brick Residence,63107,Residential,3360,24440000700
4329 19TH ST,College Hill,3,2 Story Brick Two Family Flat,63107,Residential,3363.3163655,24440004200
4310 PLEASANT ST,Fairground Neighborhood,3,1 Story Brick Residence,63107,Residential,3367.7971875,14040000300
4215 PECK ST,Fairground Neighborhood,3,2 Story Brick Two Family Flat,63107,Residential,3375,24290002100
4223 PECK ST,Fairground Neighborhood,3,2 Story Brick Residence,63107,Residential,3375.02,24290001900
2117 PENROSE ST,Hyde Park,3,Half of a 2 Story Brick Four Family Flat,63107,Residential,3382,24350005000
3243 N 20TH ST,Hyde Park,3,3 Story Brick Residence--ONSLRG-RFP,63107,Residential,3388.1277925,11580001200
2024 GANO AV,College Hill,3,1 Story Brick Residence,63107,Residential,3389,24760000800
1423 MALLINCKRODT ST,Hyde Park,3,2.5 Story Brick Residence,63107,Residential,3396,11860001900
3725 KOSSUTH AV,Fairground Neighborhood,3,2 Story Brick Residence,63107,Residential,3409,19290003200
3736 PENROSE ST,Fairground Neighborhood,3,1 Story Frame Residence,63107,Residential,3428,24880000300
1407 PENROSE ST,Hyde Park,3,2 Story Brick Residence,63107,Residential,3430.303653,24390601400
4001 N FLORISSANT AV,Hyde Park,3,2 Story Frame Residence,63107,Residential,3487.519304,24020002400
4021 N FLORISSANT AV,Hyde Park,3,2 Story Brick Residence,63107,Residential,3487.519304,24020001700
4409 19TH ST,College Hill,3,2 Story Frame Residence w/Brick Addition,63107,Residential,3493.143555,24440003600
3734 MAFFITT AV,JeffVanderLou,3,2 Story Brick Two Family Flat,63113,Residential,3500,23840000400
3772 LEE AV,Fairground Neighborhood,3,2 Story Frame Residence,63107,Residential,3500,33040001300
3729 MAFFITT AV,JeffVanderLou,3,1 Story Brick Residence,63113,Residential,3500,48720002400
3736 ST LOUIS AV,JeffVanderLou,3,2 Story Brick Two Family Flat,63107,Residential,3500,48720000500
4032 25TH ST,Hyde Park,3,2 Story Brick Residence,63107,Residential,3504.4719165,24000001100
3817 MAFFITT AV,JeffVanderLou,3,2 Story Brick Two Family Flat,63113,Residential,3562,36280002400
4008 N FLORISSANT AV,Hyde Park,3,2 Story Brick Two Family Flat,63107,Residential,3567,24030000400
2946 PRAIRIE AV,JeffVanderLou,3,2 Story Brick Two Family Flat,63107,Residential,3584,23880400300
3854 LABADIE AV,JeffVanderLou,3,2 Story Brick Two Family Flat,63107,Residential,3599.558656,36270000300
4308 N FLORISSANT AV,College Hill,3,2 Story Brick Four Family Flat,63107,Residential,3622,24330000500
1914 PALM ST,Old North St. Louis,3,2.5 Story Brick Residence--ONSLRG-RFP,63107,Residential,3636.841556,11400000400
1916 PALM ST,Old North St. Louis,3,2 Story Brick Residence--ONSLRG-RFP,63107,Residential,3637.9740365,11400000300
3231 BARRETT ST,Fairground Neighborhood,3,2 Story Brick Residence,63107,Residential,3651.823407,19270002200
1407 BREMEN AV,Hyde Park,3,2 Story Brick Residence,63107,Residential,3675.5719455,24110002000
3729 HEBERT ST,JeffVanderLou,3,2 Story Brick Residence,63107,Residential,3724.4225085,23920002500
4816 N 20TH ST,College Hill,3,2.5 Story Brick Four Family Flat,63107,Residential,3750,24750003000
3424 N 14TH ST,Hyde Park,3,2 Multi Family Buildings on 1 Parcel,63107,Residential,3780,11930000700
2017 FARRAR ST,Hyde Park,3,2.5 Story Brick Residence,63107,Residential,3797.1730805,11650001100
3718 N 21ST ST,Hyde Park,3,2 Story Brick Residence,63107,Residential,3804.311347,11660000300
4167 PECK ST,Fairground Neighborhood,3,1 Story Brick Residence,63107,Residential,3834,24220000800
3717 HEBERT ST,JeffVanderLou,3,1 Story Brick Residence,63107,Residential,3834.6756275,23920002100
3714 HEBERT ST,JeffVanderLou,3,2 Story Brick Residence,63107,Residential,3862,23890000900
4201 N 21ST ST,Hyde Park,3,2 Story Brick Four Family Flat,63107,Residential,3873.513181,24350004800
3729 LEE AV,Fairground Neighborhood,3,2 Story Brick Four Family Flat,63107,Residential,3885,24880002200
3641 HEBERT ST,JeffVanderLou,3,1 Story Brick Residence,63107,Residential,3913.0742565,23910002000
4309 COLLEGE AV,Fairground Neighborhood,3,2 Story Brick Two Family Flat,63107,Residential,3915.706799,33970003700
3642 HEBERT ST,JeffVanderLou,3,1 Story Brick Residence,63107,Residential,3921.4417365,23900000300
2119 PENROSE ST,Hyde Park,3,2 Story Brick Four Family Flat,63107,Residential,3942.411025,24350005100
1915 E PRAIRIE AV,College Hill,3,2 Story Brick Two Family Flat,63107,Residential,3943.113374,33500003300
1527 NEWHOUSE AV,Hyde Park,3,3 Story Brick Four Family Flat,63107,Residential,3969.8187375,24070001700
1911 E PRAIRIE AV,College Hill,3,2 Story Brick Two Family Flat,63107,Residential,3990,33500003200
3238 BARRETT ST,Fairground Neighborhood,3,3 Story Brick Two Family Flat,63107,Residential,3993.98,19260000500
3954 N 21ST ST,Hyde Park,3,2 Story Brick Four Family Flat,63107,Residential,4001.274473,12390001300
3833 GREER AV,JeffVanderLou,3,2.5 Story Brick Residence,63107,Residential,4065,51860002800
3859 GREER AV,JeffVanderLou,3,2 Story Brick Two Family Flat,63107,Residential,4065,51860003700
2012 ANGELICA ST,Hyde Park,3,2 Story Brick Residence,63107,Residential,4111,24050000900
4404 STRODTMAN PL,College Hill,3,2 Story Brick Two Family Flat,63107,Residential,4112,24320001400
3768 LEE AV,Fairground Neighborhood,3,2 Story Brick Two Family Flat,63107,Residential,4130,33040001400
4413 STRODTMAN PL,College Hill,3,2 Story Brick Residence,63107,Residential,4132.3620075,24330002000
3824 BLAIR AV,Hyde Park,3,2 Story Brick Four Family Flat,63107,Residential,4140,11880000400
3836 KENNERLY AV,JeffVanderLou,3,2 Story Brick Four Family Flat,63113,Residential,4166,36290201050
1943 HEBERT ST,Old North St. Louis,3,3 Story Brick Residence--ONSLRG-RFP,63107,Residential,4167.728548,11390001100
2600 N SPRING AV,JeffVanderLou,3,2 Story Brick Residence,63113,Residential,4217.3310175,23820000150
3812 LABADIE AV,JeffVanderLou,3,2 Story Brick Two Family Flat,63107,Residential,4275,36270001700
3828 LABADIE AV,JeffVanderLou,3,2 Story Brick Two Family Flat,63107,Residential,4275,36270001100
4004 N 21ST ST,Hyde Park,3,2 Story Brick Four Family Flat,63107,Residential,4407.114348,24050000250
3829 SHERMAN PL,Fairground Neighborhood,3,2 Story Brick Four Family Flat,63107,Residential,4462.1979985,35870004900
4245 RANDALL PL,Hyde Park,3,1 Story Frame Residence,63107,Residential,4467.306264,24390502400
3834 SULLIVAN AV,JeffVanderLou,3,2.5 Story Brick Residence,63107,Residential,4471,51860000900
4225 PECK ST,Fairground Neighborhood,3,1 Story Brick Residence,63107,Residential,4500,24290001800
2028 GANO AV,College Hill,3,2 Story Frame Residence,63107,Residential,4500,24760000700
4224 PECK ST,Fairground Neighborhood,3,1 Story Frame Residence,63107,Residential,4500,24280000900
4132 GROVE ST,Fairground Neighborhood,3,2 Story Brick Four Family Flat,63107,Residential,4500.06119,24250000200
4160 PLEASANT ST,Fairground Neighborhood,3,3 Story Brick Residence,63107,Residential,4500.066489,24240001300
3958 N 21ST ST,Hyde Park,3,2 Story Brick Four Family Flat,63107,Residential,4503.477112,12390001400
3860 MAFFITT AV,JeffVanderLou,3,2 Story Brick Four Family Flat,63113,Residential,4510.16596,36290100200
4406 BLAIR AV,College Hill,3,2 Story Brick Residence,63107,Residential,4562,24420001400
2914 HEBERT ST,JeffVanderLou,3,2 Story Brick Two Family Flat,63107,Residential,4562.270722,52190000700
3310 N 21ST ST,Hyde Park,3,2.5 Story Brick Four Family Flat,63107,Residential,4613.853375,11580000200
3718 PALM ST,JeffVanderLou,3,2 Story Brick Two Family Flat,63107,Residential,4641,23920001000
4312 BLAIR AV,College Hill,3,2 Story Brick Two Family Flat,63107,Residential,4670,24420000550
4215 BLAIR AV,Hyde Park,3,2 Story Brick Residence,63107,Residential,4719,24380600600
4000 N 21ST ST,Hyde Park,3,2 Story Brick Four Family Flat,63107,Residential,4731,24050000150
4211 GANO AV,Fairground Neighborhood,3,1 Story Brick Residence,63107,Residential,4767,33060003300
1510 PALM ST,Old North St. Louis,3,2.5 Story Brick Residence--ONSLRG-RFP,63107,Residential,4778.447058,11410000800
1512 PALM ST,Old North St. Louis,3,2.5 Story Brick Four Family Flat--ONSLRG-RFP,63107,Residential,4780.457816,11410000700
4014 N FLORISSANT AV,Hyde Park,3,2 Story Brick Four Family Flat,63107,Residential,4781.173848,24030000600
4225 LINTON AV,Fairground Neighborhood,3,2 Story Brick Two Family Flat,63107,Residential,4800,33950003100
4220 N 22ND ST,Hyde Park,3,2 Story Brick Four Family Flat,63107,Residential,4854.851806,24340200600
4408 BLAIR AV,College Hill,3,1 Story Brick Residence,63107,Residential,4885,24420001500
2928 GREER AV,JeffVanderLou,3,2.5 Story Brick Residence,63107,Residential,4968,52210000500
3941 N 21ST ST,Hyde Park,3,2 Story Brick Four Family Flat,63107,Residential,4971.833418,24040000900
2301 ANGELICA ST,Hyde Park,3,2 Story Brick Two Family Flat (Improvements Only),63107,Residential,4982.072432,24200002103
2301 ANGELICA ST,Hyde Park,3,Land Only,63107,Residential,4982.072432,24200002120
3414 N 14TH ST,Hyde Park,3,2 Story Brick Four Family Flat,63107,Residential,4990.7706405,11930000500
1434 FARRAGUT ST,Hyde Park,3,1 Story Brick Three Family Flat,63107,Residential,5065,24390600100
3856 PENROSE ST,Fairground Neighborhood,3,2 Story Brick Four Family Flat,63107,Residential,5142.4770045,35780000100
4329 STRODTMAN PL,College Hill,3,2 Story Brick Four Family Flat,63107,Residential,5173.454709,24330002600
3306 N 21ST ST,Hyde Park,3,3 Story Brick Residence,63107,Residential,5194.6117235,11580000100
3252 19TH ST,Hyde Park,3,2 Story Brick Residence--ONSLRG-RFP,63107,Residential,5202.8960445,11550000500
3507 DODIER ST,JeffVanderLou,3,2 Story Brick Residence,63107,Residential,5241,52120002000
4119 N FLORISSANT AV,Hyde Park,3,2 Story Brick Four Family Flat,63107,Residential,5243.910919,24340102300
3937 LEE AV,Fairground Neighborhood,3,1 Story Frame Residence,63107,Residential,5420,35770001900
4243 N 20TH ST,Hyde Park,3,2 Story Brick Two Family Flat,63107,Residential,5576,24360002200
1415 DODIER ST,Old North St. Louis,3,2 Two Story Brick Two Family Flats,63107,Residential,5578,11320301000
3505 ST LOUIS AV,JeffVanderLou,3,2 Story Brick Four Family Flat,63106,Residential,5614.460462,52100002000
1942 PALM ST,Old North St. Louis,3,2 Story Brick Two Family Flat,63107,Residential,5687,11390000200
4411 N 20TH ST,College Hill,3,3 Story Brick Four Family Flat,63107,Residential,5733,24320003100
4238 N 20TH ST,Hyde Park,3,2 Story Brick Four Family Flat,63107,Residential,5844.201984,24370500300
4333 LINTON AV,Fairground Neighborhood,3,2 Story Brick Four Family Flat,63107,Residential,5892.905022,33940003200
4320 WARNE AV,Fairground Neighborhood,3,2.5 Story Stone Residence,63107,Residential,6012.9883095,33970000700
4227 PRAIRIE AV,Fairground Neighborhood,3,2 Story Brick Residence,63107,Residential,6025.4383925,33540003400
4347 COLLEGE AV,Fairground Neighborhood,3,2.5 Story Brick Four Family Flat,63107,Residential,6054.469059,33970002500
3931 19TH ST,Hyde Park,3,3 Story Brick Four Family Flat,63107,Residential,6130.7113205,12380002100
4248 LINTON AV,Fairground Neighborhood,3,2 Story Brick Four Family Flat,63107,Residential,6163.573468,33550001500
3119 N SPRING AV,JeffVanderLou,3,2 Two Story Brick Four Family Flats,63107,Residential,6334,23890001400
4405 BLAIR AV,College Hill,3,2 Story Frame Residence,63107,Residential,6345,24430004600
